thread_id,neutral,oppose,support,w_total,support_rate,oppose_rate,neutral_rate,controversy,resonance
UgywiPwbQFI2zjpcT9R4AaABAg,13.0,0.0,0.0,13.0,0.0,0.0,0.9999999999230769,1.0,0.0
UgywsT_Fe1w-rPRJorJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgywuaaJVOfK9MVE9x54AaABAg,7.0,1.0,0.0,8.0,0.0,0.124999999984375,0.874999999890625,0.8750000000156251,0.0
UgywzVQbqzCWq_IYDPp4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugyx-8akuTPxymJ-bvJ4AaABAg,140.0,0.0,0.0,140.0,0.0,0.0,0.9999999999928573,1.0,0.0
Ugyx526HRtiTxwxkpQl4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugyx6UuY3U6mIOvtMDF4AaABAg,5.0,2.0,3.0,10.0,0.29999999997,0.19999999998,0.49999999995,0.90000000001,0.29999999997
Ugyx8y2kdAwgMY2Mn4Z4AaABAg,187.0,8.0,0.0,195.0,0.0,0.04102564102543064,0.9589743589694412,0.9589743589745694,0.0
UgyxA3DmXfuASaleUIl4AaABAg,33.0,5.0,0.0,38.0,0.0,0.13157894736495845,0.8684210526087258,0.8684210526350415,0.0
UgyxB_DoVUXeATBsIlZ4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
UgyxGRAcLhci_nOaqsd4AaABAg,0.0,4.0,0.0,4.0,0.0,0.99999999975,0.0,2.5000002068509275e-10,0.0
UgyxJ0HsMVjEoeePs4d4AaABAg,5.0,19.0,0.0,24.0,0.0,0.7916666666336806,0.2083333333246528,0.20833333336631943,0.0
UgyxRiHYSGeUDFBWfst4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgyxXG8u9oDHnfMZ-eZ4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
UgyxXg8FFyC-HNM_T394AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugyxb-j-4j-2nCYmhAJ4AaABAg,0.0,10.0,0.0,10.0,0.0,0.9999999999,0.0,1.000000082740371e-10,0.0
UgyxfQmlvg1Yr9DjysF4AaABAg,0.0,2.0,0.0,2.0,0.0,0.9999999995,0.0,5.000000413701855e-10,0.0
Ugyxj-U8faLfqXQ-QK14AaABAg,17.0,17.0,0.0,34.0,0.0,0.49999999998529415,0.49999999998529415,0.5000000000147058,0.0
UgyxwUw_CdU6rmWmOhN4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugyy5s1AsqMAEM4SYkF4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugyy6BoWCH9bQ5EfKmB4AaABAg,41.0,0.0,0.0,41.0,0.0,0.0,0.9999999999756098,1.0,0.0
UgyyHMp9uggTY5Pr8qJ4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgyyReMlsSYGEihsxeB4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
UgyyafqnLu1206QPCzV4AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
Ugyybta7Y0niroROg8Z4AaABAg,106.0,0.0,91.0,197.0,0.4619289340078075,0.0,0.5380710659871164,0.5380710659921926,0.4619289340078075
UgyyfGEu2LHXTXMT2k54AaABAg,9.0,1.0,0.0,10.0,0.0,0.09999999999,0.89999999991,0.90000000001,0.0
UgyyhYvcdmXPj44FgmV4AaABAg,371.0,22.0,6.0,399.0,0.015037593984924718,0.05513784461139063,0.9298245614011784,0.9598997493735341,0.015037593984924718
Ugyz1FQrTr0SfwG6wQV4AaABAg,6.0,2.0,0.0,8.0,0.0,0.24999999996875,0.74999999990625,0.75000000003125,0.0
Ugyz2FH5YMfFCtSwQKF4AaABAg,9.0,0.0,5.0,14.0,0.35714285711734695,0.0,0.6428571428112245,0.642857142882653,0.35714285711734695
UgyzASqrrlpcBwuHpNp4AaABAg,8.0,1.0,0.0,9.0,0.0,0.11111111109876542,0.8888888887901234,0.8888888889012345,0.0
UgyzGeC20VjstAp-KUZ4AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
UgyzIpOX2aLSkXw2U0x4AaABAg,52.0,0.0,4.0,56.0,0.07142857142729592,0.0,0.928571428554847,0.928571428572704,0.07142857142729592
UgyzMc88QbEX--Wu5D14AaABAg,108.0,0.0,0.0,108.0,0.0,0.0,0.9999999999907407,1.0,0.0
UgyzNlvuQfH8JDAEa314AaABAg,1891.0,9.0,0.0,1900.0,0.0,0.0047368421052606646,0.995263157894213,0.9952631578947393,0.0
UgyzSRYkYsI3O9y7-Ip4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgyzU6VvE_S-aRcbHTZ4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
UgyzYeozBcNhSThyPmN4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgyzcOGB5pe435J7y4d4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugyzlv0OcpS6WTg3hC54AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgyzzrFLrxxKJpdiZK14AaABAg,15.0,2.0,0.0,17.0,0.0,0.117647058816609,0.8823529411245675,0.882352941183391,0.0
Ugz-5ioK6MjTDzmbS-t4AaABAg,1.0,1.0,0.0,2.0,0.0,0.49999999975,0.49999999975,0.50000000025,0.0
Ugz-71Cy5qGrTZ2A4Zt4AaABAg,26.0,34.0,0.0,60.0,0.0,0.5666666666572222,0.4333333333261111,0.4333333333427778,0.0
Ugz-GDUi9jgIuxCJchp4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugz-aNKcbyZeFUVBpqJ4AaABAg,55.0,1.0,21.0,77.0,0.2727272727237308,0.012987012986844324,0.7142857142764378,0.7402597402631135,0.2727272727237308
Ugz-dM6_1xb0b1K08m54AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugz-eNah7tmt4s74nKp4AaABAg,21.0,0.0,1.0,22.0,0.04545454545247934,0.0,0.9545454545020661,0.9545454545475207,0.04545454545247934
Ugz-fEXbjx8PZNx1Vvl4AaABAg,8.0,6.0,0.0,14.0,0.0,0.4285714285408163,0.571428571387755,0.5714285714591837,0.0
Ugz-l-pwhvL2Zhbynz94AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugz-q5eNae3rJKAKmyV4AaABAg,0.0,6.0,0.0,6.0,0.0,0.9999999998333333,0.0,1.666666804567285e-10,0.0
Ugz02w6w2oblNDUQ2HF4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz03Opbe0sQfMrgCAJ4AaABAg,9.0,32.0,0.0,41.0,0.0,0.7804878048590126,0.21951219511659728,0.2195121951409874,0.0
Ugz08mTomCsu4bUcL-N4AaABAg,837.0,6.0,1.0,844.0,0.001184834123221345,0.00710900473932807,0.9917061611362658,0.9940758293838933,0.001184834123221345
Ugz08q06RAbfEhyLmPZ4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz0Bs36w1jkc37YgzV4AaABAg,183.0,1.0,0.0,184.0,0.0,0.005434782608666116,0.9945652173858992,0.9945652173913339,0.0
Ugz0I1ZjHifgS2MhuSp4AaABAg,8.0,0.0,0.0,8.0,0.0,0.0,0.999999999875,1.0,0.0
Ugz0Oe7vM6xXLcjP88N4AaABAg,116.0,0.0,0.0,116.0,0.0,0.0,0.9999999999913792,1.0,0.0
Ugz0q8Z-fzcp_ZtSwxZ4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz0yaPPJ0vqtaL8W214AaABAg,25.0,6.0,0.0,31.0,0.0,0.1935483870905307,0.8064516128772112,0.8064516129094693,0.0
Ugz0zTEKI9TZZdYk4h14AaABAg,69.0,63.0,0.0,132.0,0.0,0.47727272726911163,0.5227272727233128,0.5227272727308884,0.0
Ugz11SjXp9ZYhNHxixR4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugz14o3myHWucuc6ikN4AaABAg,0.0,0.0,1.0,1.0,0.9999999989999999,0.0,0.0,1.000000082740371e-09,0.9999999989999999
Ugz18KF6x0prgQAzXJZ4AaABAg,2.0,5.0,0.0,7.0,0.0,0.7142857141836735,0.2857142856734694,0.2857142858163265,0.0
Ugz1DSZmlJSV5FuYpsp4AaABAg,37.0,6.0,0.0,43.0,0.0,0.13953488371768524,0.860465116259059,0.8604651162823147,0.0
Ugz1ISJjkw4mepogiXJ4AaABAg,530.0,0.0,0.0,530.0,0.0,0.0,0.9999999999981132,1.0,0.0
Ugz1SAz-WYQFyJiNuCN4AaABAg,4.0,6.0,0.0,10.0,0.0,0.59999999994,0.39999999996,0.40000000006,0.0
Ugz1UQmpCPjU_vNTYvd4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz1VdFElFk3JUMkiVN4AaABAg,425.0,13.0,10.0,448.0,0.022321428571378747,0.029017857142792373,0.9486607142835968,0.9933035714285864,0.022321428571378747
Ugz1eszdVF0CVlh4xJR4AaABAg,365.0,0.0,0.0,365.0,0.0,0.0,0.9999999999972603,1.0,0.0
Ugz1mAKpkcpQefop-Id4AaABAg,42.0,13.0,1.0,56.0,0.01785714285682398,0.23214285713871174,0.7499999999866072,0.7857142857181123,0.01785714285682398
Ugz1uVtiebONrS0v6sR4AaABAg,12.0,0.0,0.0,12.0,0.0,0.0,0.9999999999166667,1.0,0.0
Ugz1yNx-BLEgPWqUg594AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz20Ah6JZwas0wtWwp4AaABAg,15.0,0.0,0.0,15.0,0.0,0.0,0.9999999999333333,1.0,0.0
Ugz22h1-9P7IKYunL5d4AaABAg,5.0,0.0,2.0,7.0,0.2857142856734694,0.0,0.7142857141836735,0.7142857143265307,0.2857142856734694
Ugz28mlP0cEBVRQL8nZ4AaABAg,582.0,101.0,2.0,685.0,0.002919708029192818,0.1474452554742373,0.8496350364951101,0.8554744525549555,0.002919708029192818
Ugz2Bl3fkYy7SEE4V5d4AaABAg,48.0,80.0,0.0,128.0,0.0,0.6249999999951172,0.37499999999707034,0.37500000000488276,0.0
Ugz2DpPyZPKc4ZtjaKZ4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
Ugz2NvkPtgsiXy4tIZB4AaABAg,66.0,30.0,0.0,96.0,0.0,0.31249999999674477,0.6874999999928385,0.6875000000032552,0.0
Ugz2Pa8mFuWskV7knLF4AaABAg,269.0,0.0,0.0,269.0,0.0,0.0,0.9999999999962825,1.0,0.0
Ugz2Uef4ZMQvtKYJJop4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz2ecYtc0NA-OmV0Gl4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugz2oK1EmiZvuRr3vhN4AaABAg,79.0,0.0,0.0,79.0,0.0,0.0,0.9999999999873417,1.0,0.0
Ugz2pbjmh1LuMZzKkm14AaABAg,2.0,2.0,0.0,4.0,0.0,0.499999999875,0.499999999875,0.500000000125,0.0
Ugz2tok6-3W1hmg97nd4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz2yavXYAtj6J0W1Id4AaABAg,39.0,5.0,0.0,44.0,0.0,0.113636363633781,0.8863636363434918,0.886363636366219,0.0
Ugz32M2BCtZIjQwDdmF4AaABAg,34.0,0.0,0.0,34.0,0.0,0.0,0.9999999999705883,1.0,0.0
Ugz32skAE5Ysfcll3kp4AaABAg,0.0,2.0,0.0,2.0,0.0,0.9999999995,0.0,5.000000413701855e-10,0.0
Ugz36vNourcj0B6lTEh4AaABAg,21.0,0.0,1.0,22.0,0.04545454545247934,0.0,0.9545454545020661,0.9545454545475207,0.04545454545247934
Ugz38xLpZJ1f1lO2pVp4AaABAg,1.0,2.0,0.0,3.0,0.0,0.6666666664444444,0.3333333332222222,0.3333333335555556,0.0
Ugz3JRg5TuO61IbITAp4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz3ORfnj0KxDDZu9SV4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz3U9eEFhpdd4I5j9F4AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugz3_7Moz6L1moX6tAp4AaABAg,48.0,44.0,0.0,92.0,0.0,0.4782608695600189,0.5217391304291115,0.5217391304399811,0.0
Ugz3g2u0HRyKJaeHoYV4AaABAg,19.0,0.0,0.0,19.0,0.0,0.0,0.9999999999473684,1.0,0.0
Ugz3k5HDdPQkp5naWvZ4AaABAg,260.0,75.0,0.0,335.0,0.0,0.22388059701425708,0.7761194029827578,0.7761194029857429,0.0
Ugz3l__p-5F7n2rAmEl4AaABAg,22.0,23.0,1.0,46.0,0.02173913043431002,0.4999999999891305,0.47826086955482044,0.5217391304451795,0.02173913043431002
Ugz3q7_yDugvuafly314AaABAg,3.0,4.0,0.0,7.0,0.0,0.5714285713469388,0.4285714285102041,0.4285714286530612,0.0
Ugz3r2gjQzjP-qRNHzJ4AaABAg,72.0,1.0,5.0,78.0,0.06410256410174227,0.012820512820348455,0.9230769230650887,0.9487179487186062,0.06410256410174227
Ugz4364oV7ayJylzZCB4AaABAg,36.0,7.0,3.0,46.0,0.06521739130293006,0.15217391304017014,0.7826086956351608,0.9130434782627599,0.06521739130293006
Ugz4DhHPLYQ4-DR9Uk14AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz4GE9Dw5_6rXk9mLp4AaABAg,29.0,0.0,2.0,31.0,0.0645161290301769,0.0,0.935483870937565,0.9354838709698231,0.0645161290301769
Ugz4P0YVhaIxRhWqTVp4AaABAg,71.0,1.0,1.0,73.0,0.013698630136798649,0.013698630136798649,0.9726027397127041,1.0,0.013698630136798649
Ugz4PV7gzhGEWc7JjJV4AaABAg,1.0,0.0,1.0,2.0,0.49999999975,0.0,0.49999999975,0.50000000025,0.49999999975
Ugz4PfC8IZ3fMRZW2j94AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
Ugz4f9yv0AKEdVGcaKZ4AaABAg,179.0,5.0,0.0,184.0,0.0,0.02717391304333058,0.9728260869512347,0.9728260869566694,0.0
Ugz4ibGsWhCj25qQc094AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz4n6C_sS8SLbung-F4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz4oifqAQpAwhxknzR4AaABAg,2.0,0.0,1.0,3.0,0.3333333332222222,0.0,0.6666666664444444,0.6666666667777779,0.3333333332222222
Ugz4rSm8TwlRhW2cl0Z4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugz4wk5DxJRqRLVUag54AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
Ugz5FguRqBFXg5pDEUR4AaABAg,178.0,20.0,0.0,198.0,0.0,0.10101010100959086,0.8989898989853586,0.8989898989904092,0.0
Ugz5Iah6KsqXR9Brhup4AaABAg,198.0,2.0,12.0,212.0,0.05660377358463867,0.009433962264106444,0.9339622641465379,0.9528301886794678,0.05660377358463867
Ugz5YyrIeD4uQtPiQQV4AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
Ugz5bK9I3eVKIVZ79rp4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugz5cfFwco2emALhvV54AaABAg,21.0,0.0,0.0,21.0,0.0,0.0,0.999999999952381,1.0,0.0
Ugz5cs2mO7RIyhvy9ip4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz5eH8zPAItAHWUmE94AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
Ugz6AE3Ntjmpq4b6A8F4AaABAg,3.0,1.0,0.0,4.0,0.0,0.2499999999375,0.7499999998125,0.7500000000625,0.0
Ugz6BtgHsgxw18MdqaF4AaABAg,109.0,6.0,0.0,115.0,0.0,0.05217391304302457,0.9478260869482797,0.9478260869569755,0.0
Ugz6ElWYdi4ks62dFOl4AaABAg,26.0,0.0,0.0,26.0,0.0,0.0,0.9999999999615384,1.0,0.0
Ugz6HGPRZRXbXbG4NlN4AaABAg,4.0,2.0,0.0,6.0,0.0,0.33333333327777775,0.6666666665555555,0.6666666667222223,0.0
Ugz6Q2tt1xwcvakTk6h4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz6TIzN34E8PprNTzN4AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
Ugz6Y_jNlDzfEmquzxh4AaABAg,83.0,29.0,1.0,113.0,0.00884955752204558,0.2566371681393218,0.7345132743297831,0.7522123893827237,0.00884955752204558
Ugz6jPI_r5OFvf_6GK14AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz6ug6wZNIOzula1Ft4AaABAg,5.0,1.0,0.0,6.0,0.0,0.16666666663888888,0.8333333331944445,0.8333333333611112,0.0
Ugz6xqHcguBpaeGHfFN4AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
Ugz6zl4VgIGx9zCGGNF4AaABAg,4329.0,322.0,0.0,4651.0,0.0,0.06923242313479483,0.9307675768649901,0.9307675768652052,0.0
Ugz72rQzgr0l6wYHQ814AaABAg,83.0,0.0,0.0,83.0,0.0,0.0,0.9999999999879517,1.0,0.0
Ugz7BG0ts8bCERM6HkV4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz7KRVjuAAzIQUxMz54AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
Ugz7_ywUbr-SW5eFFxh4AaABAg,1591.0,5.0,60.0,1656.0,0.03623188405794914,0.0030193236714957613,0.9607487922699512,0.9667874396135466,0.03623188405794914
Ugz7qYzCDhLRR203YmB4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugz7z1utmHQuqmgsngp4AaABAg,3.0,5.0,0.0,8.0,0.0,0.624999999921875,0.374999999953125,0.37500000007812495,0.0
Ugz8Dt6eeFUGRLdyxTt4AaABAg,58.0,0.0,0.0,58.0,0.0,0.0,0.9999999999827587,1.0,0.0
Ugz8Gr11Fm4hLvB0N_N4AaABAg,2.0,3.0,0.0,5.0,0.0,0.59999999988,0.39999999992,0.40000000012000003,0.0
Ugz8RMIkld9dxjCDPip4AaABAg,14.0,1.0,0.0,15.0,0.0,0.06666666666222222,0.9333333332711111,0.9333333333377778,0.0
Ugz8V5KL2RkWUUTj-Zt4AaABAg,695.0,122.0,3.0,820.0,0.003658536585361392,0.1487804878046966,0.8475609756087225,0.8548780487806648,0.003658536585361392
Ugz8XWKo1G9qjxMmV1V4AaABAg,20.0,6.0,0.0,26.0,0.0,0.23076923076035502,0.7692307692011834,0.769230769239645,0.0
Ugz8_ezJQTb4zmhNESZ4AaABAg,11.0,17.0,0.0,28.0,0.0,0.6071428571211734,0.39285714284311224,0.39285714287882656,0.0
Ugz8m37IcI6iCEDEOYx4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz8tpLlVRXIGEq_fwJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz8wjmPSDDjlvAI1fx4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz8xstUc7SDT9AXPdF4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz94qwctmnOiDKcqDt4AaABAg,49.0,7.0,0.0,56.0,0.0,0.12499999999776787,0.874999999984375,0.8750000000022321,0.0
Ugz98OfbVZpCyJXyxuJ4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
Ugz98eZF1qazamGpSW14AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz9Ce0cTPrIEuitEb54AaABAg,0.0,0.0,2.0,2.0,0.9999999995,0.0,0.0,5.000000413701855e-10,0.9999999995
Ugz9DmdMad6IjrHO5xt4AaABAg,12.0,1.0,0.0,13.0,0.0,0.07692307691715976,0.9230769230059171,0.9230769230828403,0.0
Ugz9FYk1MhvM142sWrN4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugz9ODAce4E2YyOD3RN4AaABAg,25.0,0.0,0.0,25.0,0.0,0.0,0.99999999996,1.0,0.0
Ugz9U1cRL_Z9oUwWUSt4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugz9UgfPaSWxeb_KK_V4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
Ugz9ohfwD5RGtLdwTcZ4AaABAg,22.0,6.0,0.0,28.0,0.0,0.21428571427806123,0.7857142856862245,0.7857142857219388,0.0
Ugz9oi7Kr5Jlx_r7r9l4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugz9pajhmRHQXMJUlkl4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgzA5FtKD-5W8I1EjRF4AaABAg,8.0,3.0,0.0,11.0,0.0,0.2727272727024793,0.7272727272066115,0.7272727272975207,0.0
UgzAASfzmVjIQ7hUOyJ4AaABAg,1.0,3.0,0.0,4.0,0.0,0.7499999998125,0.2499999999375,0.2500000001875,0.0
UgzATlg8YkYqsS9EzEt4AaABAg,35.0,5.0,0.0,40.0,0.0,0.12499999999687501,0.874999999978125,0.875000000003125,0.0
UgzAU3AEFeXRCGkQwbl4AaABAg,1.0,1.0,0.0,2.0,0.0,0.49999999975,0.49999999975,0.50000000025,0.0
UgzAgFXBgZ8rX7-qrlB4AaABAg,233.0,1.0,0.0,234.0,0.0,0.004273504273486011,0.9957264957222405,0.995726495726514,0.0
UgzAkzjJsZQ-gFnmnGJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgzAnVOzk4JFV4ylLWt4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgzAuQzf_3kuFh87agF4AaABAg,9.0,0.0,0.0,9.0,0.0,0.0,0.9999999998888889,1.0,0.0
UgzB2l-7ukEFK0a3UIx4AaABAg,425.0,5.0,0.0,430.0,0.0,0.011627906976717145,0.9883720930209573,0.9883720930232829,0.0
UgzBKkdrnAPuh1sirOx4AaABAg,47.0,1.0,0.0,48.0,0.0,0.020833333332899308,0.9791666666462674,0.9791666666671007,0.0
UgzBZ08icTyjOUX1o554AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgzBbQerfpqVuy8m7FB4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgzBnhvICW_QwmRxatZ4AaABAg,100.0,3.0,0.0,103.0,0.0,0.02912621359195023,0.970873786398341,0.9708737864080498,0.0
UgzBspF3OCDvYm2GQDt4AaABAg,11.0,24.0,0.0,35.0,0.0,0.685714285694694,0.31428571427673474,0.31428571430530605,0.0
UgzBxPU5j76utPkDiX14AaABAg,40.0,0.0,0.0,40.0,0.0,0.0,0.9999999999750001,1.0,0.0
UgzCD4DC9aWafVZilwJ4AaABAg,0.0,1.0,2.0,3.0,0.6666666664444444,0.3333333332222222,0.0,0.6666666667777779,0.6666666664444444
UgzCDuKEkjYT7FIWHKV4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
UgzCGuvEKA0m26l-XkJ4AaABAg,17.0,4.0,1.0,22.0,0.04545454545247934,0.18181818180991735,0.7727272726921488,0.863636363642562,0.04545454545247934
UgzCMY_qmtqQ4Rd_jAl4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
UgzCNo-8vkgu8bxzdSZ4AaABAg,17.0,1.0,0.0,18.0,0.0,0.05555555555246913,0.9444444443919753,0.9444444444475308,0.0
UgzCULDIy2t7tSIWxIR4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgzCWMhpcLj3Y9Zt_oJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgzCbCEm6I88kBuLkvZ4AaABAg,218.0,71.0,1.0,290.0,0.0034482758620570752,0.24482758620605233,0.7517241379284424,0.7586206896560047,0.0034482758620570752
UgzCf3TPoLZ9-eQLu8Z4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgzCmTyFim32YwBw5PV4AaABAg,303.0,0.0,0.0,303.0,0.0,0.0,0.9999999999966998,1.0,0.0
UgzCsQD_Ul9Bxs3pLAZ4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgzCwKq7mLyS346jhlp4AaABAg,561.0,12.0,3.0,576.0,0.005208333333324291,0.020833333333297163,0.9739583333316425,0.9843750000000271,0.005208333333324291
UgzCzGmPkUG5pHaGRXV4AaABAg,56.0,7.0,0.0,63.0,0.0,0.11111111110934745,0.8888888888747796,0.8888888888906525,0.0
UgzDNoA0DM8pfubmakh4AaABAg,6.0,12.0,0.0,18.0,0.0,0.6666666666296296,0.3333333333148148,0.3333333333703704,0.0
UgzDPD1czx9gi4m0_dN4AaABAg,1.0,46.0,0.0,47.0,0.0,0.9787234042344953,0.02127659574422816,0.02127659576550467,0.0
UgzDQnNm2qv50y7jj4J4AaABAg,2.0,2.0,0.0,4.0,0.0,0.499999999875,0.499999999875,0.500000000125,0.0
UgzDSuUroGGOrjC-UY54AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
UgzDUMWazUP2eqwPMlh4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
UgzDWfwIZXDJX5W42sB4AaABAg,9.0,0.0,0.0,9.0,0.0,0.0,0.9999999998888889,1.0,0.0
UgzDjbwsUPv99WDagI14AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgzDwGeO8FPUQt9ticR4AaABAg,203.0,0.0,1.0,204.0,0.004901960784289697,0.0,0.9950980392108084,0.9950980392157103,0.004901960784289697
UgzDynBdNkUKgNsZTNJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
